game_id,name,genres,developer,publisher,release_date,tags
442070,Drawful 2,"Casual, Indie, Strategy","Jackbox Games, Inc.","Jackbox Games, Inc.","20 Jun, 2016","Local Multiplayer, Party, Multiplayer, Party Game, Casual, Local Co-Op, Indie, Funny, Family Friendly, Comedy, Hand-drawn, Board Game, Co-op, 2D, Trivia, 4 Player Local, PvP, Cute, Strategy, Sexual Content"
289690,LARA CROFT AND THE TEMPLE OF OSIRIS™,"Action, Adventure",Crystal Dynamics,Crystal Dynamics,"8 Dec, 2014","Adventure, Action, Co-op, Local Co-Op, Multiplayer, Puzzle, Female Protagonist, Online Co-Op, Isometric, Singleplayer, 4 Player Local, Top-Down, RPG, Platformer, Twin Stick Shooter, Controller, Hack and Slash, Third Person, Local Multiplayer, Co-op Campaign"
431240,Golf With Your Friends,"Casual, Indie, Sports","Blacklight Interactive, Team17",Team17,"19 May, 2020","Multiplayer, Casual, Mini Golf, Sports, Golf, Indie, Funny, Family Friendly, Co-op, Singleplayer, Early Access, Physics, Simulation, Strategy, Great Soundtrack, Local Multiplayer, Difficult, Memes, Massively Multiplayer, Online Co-Op"
640590,The LEGO® NINJAGO® Movie Video Game,Action,"Traveller's Tales, TT Games",Warner Bros. Interactive Entertainment,"13 Oct, 2017","Action, LEGO, Ninja, Multiplayer, Co-op, Open World, Adventure, Funny, Comedy, Family Friendly, Local Co-Op, Singleplayer, Third Person, Story Rich, Local Multiplayer, Platformer, 3D Platformer, Controller, Action-Adventure, Online Co-Op"
1328660,Need for Speed™ Hot Pursuit Remastered,"Action, Racing",Stellar Entertainment Limited,Electronic Arts,"6 Nov, 2020","Racing, Driving, Open World, Combat Racing, Multiplayer, Competitive, Vehicular Combat, Action, Action-Adventure, Crime, Realistic, Cinematic, Destruction, Transportation, Co-op, Singleplayer, Replay Value, Third Person, Classic, Game Development"
579110,Interkosmos,"Action, Adventure, Indie, Simulation",Ovid Works,Ovid Works,"25 Apr, 2017","Simulation, Indie, Adventure, Action, VR, Space, Puzzle, Cold War, Singleplayer, Satire, Space Sim, Flight, Funny, Story Rich, Comedy, Atmospheric, Alternate History, First-Person, Replay Value, Action-Adventure"
1331550,Big Ambitions,"Indie, Simulation, Early Access",Hovgaard Games,Hovgaard Games,"10 Mar, 2023","Early Access, Management, Economy, Simulation, Capitalism, Life Sim, Sandbox, Singleplayer, Time Management, Immersive Sim, Inventory Management, Resource Management, 3D, Top-Down, Third Person, RPG, Open World, Modern, Stylized, CRPG"
1250410,Microsoft Flight Simulator (2020) 40th Anniversary Edition,Simulation,Asobo Studio,Xbox Game Studios,"17 Aug, 2020","Simulation, Flight, Realistic, Multiplayer, Open World, VR, Singleplayer, Real-Time, Atmospheric, Physics, Adventure, Colorful, Family Friendly, Beautiful, TrackIR, Surreal, Controller, Epic, Short, Psychological Horror"
1358140,Cooking Simulator VR,"Casual, Indie, Simulation",GameBoom VR,"Big Cheese Studio, PlayWay S.A.","29 Jul, 2021","Simulation, VR, Casual, Cooking, Physics, Singleplayer, 3D, Realistic, Sandbox, Immersive Sim, Psychological Horror, Family Friendly, Relaxing, Management, Multiplayer, First-Person, Funny, Replay Value, Action, Economy"
1435790,Escape Simulator,"Adventure, Casual, Indie, Simulation",Pine Studio,Pine Studio,"19 Oct, 2021","Puzzle, Co-op, Multiplayer, Escape Room, First-Person, Adventure, Online Co-Op, Mystery, Controller, Singleplayer, Family Friendly, Casual, Simulation, Indie, VR, Story Rich, Investigation, Point & Click, Exploration, Level Editor"
1444480,Turing Complete,"Simulation, Early Access",LevelHead,LevelHead,"2 Oct, 2021","Programming, Logic, Education, Puzzle, Simulation, Hacking, Automation, Building, Singleplayer, 2D, Early Access, Sci-fi, Difficult, Psychological Horror, Stylized, Sandbox"
1484280,Demeo,"Adventure, Indie, RPG, Strategy",Resolution Games,Resolution Games,"6 May, 2021","Turn-Based Tactics, Dungeon Crawler, Rogue-lite, Board Game, Tabletop, Turn-Based Strategy, VR, RPG, Strategy, 3D, Turn-Based Combat, Fantasy, Adventure, Stealth, Magic, Medieval, Class-Based, Old School, Co-op, Dark"
1837750,Demeo: PC Edition,"Adventure, Indie, RPG, Strategy",Resolution Games,Resolution Games,"15 Dec, 2022","Turn-Based Tactics, Dungeon Crawler, Rogue-lite, Turn-Based Strategy, Board Game, Tabletop, Strategy, RPG, 3D, Turn-Based Combat, Fantasy, Magic, Medieval, Class-Based, Adventure, Old School, Dark, Co-op, Online Co-Op, Multiplayer"
1499120,I Expect You To Die 2: The Spy and the Liar,Adventure,Schell Games,Schell Games,"24 Aug, 2021","Puzzle, VR, First-Person, Stylized, Cold War, Singleplayer, Comedy, Mystery, Adventure, Investigation, Retro, Soundtrack, Escape Room"
1552350,The Jackbox Party Pack 8,"Casual, Indie, Strategy","Jackbox Games, Inc.","Jackbox Games, Inc.","13 Oct, 2021","Party Game, Comedy, Trivia, Family Friendly, Funny, Word Game, Colorful, Casual, Indie, Local Multiplayer, Local Co-Op, Cartoon, 2D, Team-Based, Strategy, Party, Multiplayer, Board Game, Psychological Horror, Co-op"
1659420,UNCHARTED™: Legacy of Thieves Collection,Adventure,"Naughty Dog LLC, Iron Galaxy Studios",PlayStation Publishing LLC,"19 Oct, 2022","Adventure, Action-Adventure, Story Rich, Singleplayer, Third Person, Third-Person Shooter, Puzzle, Multiplayer, Action, Exploration, Shooter, Controller, Cinematic, Parkour, Stealth, Atmospheric, Female Protagonist, Combat, Platformer, Funny"
1003590,Tetris® Effect: Connected,"Casual, Indie","Monstars Inc., Resonair, Stage Games",Enhance,"Aug 17, 2021","Puzzle, Family Friendly, Singleplayer, Multiplayer, Competitive, Indie, Online Co-Op, Music, Arcade, Casual, Local Co-Op, Score Attack, Psychedelic, Tutorial, Atmospheric, Controller, Local Multiplayer, VR, PvP, Stylized"
640890,Will Glow the Wisp,"Action, Indie",PartTimeIndie,PartTimeIndie,"15 Sep, 2017","Side Scroller, Bullet Hell, Flight, Difficult, Platformer, Arcade, 2D, Relaxing, Surreal, Bullet Time, Action, Casual, Abstract, Colorful, Minimalist, Score Attack, Old School, Psychedelic, Retro, Singleplayer"
1782210,Crab Game,"Action, Casual, Free To Play, Indie, Racing",Dani,Dani,"29 Oct, 2021","Psychological Horror, Multiplayer, Free to Play, Battle Royale, PvP, Action, First-Person, Parkour, 3D, FPS, Platformer, Combat, Physics, Arcade, Casual, Runner, 3D Platformer, Racing, Nudity, Sci-fi"
1292040,STRIDE,"Action, Adventure, Massively Multiplayer, Simulation, Sports",Joy Way,Joy Way,"10 Jun, 2022","VR, Action, Sports, First-Person, Fast-Paced, Adventure, Platformer, Runner, Shooter, FPS, Singleplayer, Simulation, Parkour, Violent, Atmospheric, Multiplayer, Dystopian , Futuristic, Massively Multiplayer, Physics"
1817070,Marvel’s Spider-Man Remastered,"Action, Adventure, Casual","Insomniac Games, Nixxes Software",PlayStation Publishing LLC,"12 Aug, 2022","Open World, Superhero, Action, Singleplayer, Story Rich, Adventure, Combat, Action-Adventure, Third Person, Parkour, Comic Book, Exploration, Beautiful, Stealth, Great Soundtrack, Funny, Atmospheric, Sci-fi, Multiplayer, Controller"
1824960,Propagation: Paradise Hotel,"Action, Adventure",WanadevStudio,WanadevStudio,"4 May, 2023","Action, Survival Horror, VR, Zombies, Shooter, Exploration, Horror, Adventure, Stealth, Puzzle, FPS, Story Rich, Psychological Horror, Post-apocalyptic, Gore, Violent, Atmospheric, Female Protagonist, Singleplayer, Immersive"
751630,After the Fall®,"Action, Adventure",Vertigo Games,Vertigo Games,"9 Dec, 2021","VR, Co-op, Action, Zombies, Adventure, Gore, FPS, Action-Adventure, Shooter, Looter Shooter, First-Person, Shoot 'Em Up, Realistic, Post-apocalyptic, 1980s, Crafting, Survival Horror, Dystopian , Multiplayer, Violent"
1850960,The Jackbox Party Pack 9,"Casual, Indie, Strategy","Jackbox Games, Inc.","Jackbox Games, Inc.","19 Oct, 2022","Casual, Trivia, Board Game, Word Game, 2D, Comedy, Party Game, Party, Family Friendly, Local Multiplayer, Cartoon, Colorful, Funny, Team-Based, Local Co-Op, PvP, Indie, Strategy, Co-op, Multiplayer"
1895880,Ratchet & Clank: Rift Apart,"Action, Adventure","Insomniac Games, Nixxes Software",PlayStation Publishing LLC,"26 Jul, 2023","Adventure, 3D Platformer, Singleplayer, Action-Adventure, Third Person, Family Friendly, Action, Third-Person Shooter, Sci-fi, Platformer, Funny, Shooter, Cartoony, Story Rich, Cute, Colorful, Open World, Female Protagonist, Co-op, Space"
1902490,Aperture Desk Job,"Action, Adventure, Casual, Free To Play",Valve,Valve,"1 Mar, 2022",
1910860,Grimlord,"Action, Adventure, Indie, RPG, Simulation","Metalcat Interactive Co.,Ltd","Metalcat Interactive Co.,Ltd","19 Dec, 2024","VR, Souls-like, Action RPG, Swordplay, RPG, Dark Fantasy, Dungeon Crawler, Physics, Story Rich, Medieval, Hack and Slash, Realistic, Action-Adventure, Magic, Adventure, Immersive Sim, Exploration, Gothic, Archery, First-Person"
2012840,Portal with RTX,Action,Lightspeed Studios™,NVIDIA,"8 Dec, 2022",
1301210,Knockout City™,"Action, Adventure, Free To Play, Indie, Sports",Velan Studios,Velan Studios,"21 May, 2021","Multiplayer, Sports, Team-Based, Third Person, PvP, Action-Adventure, Action, Co-op, Physics, Competitive, Adventure, Free to Play, LGBTQ+, Indie, Fighting, Fast-Paced, Singleplayer, Character Customization, Controller, Action Roguelike"
2178590,Coin Pusher Casino,"Casual, Indie, Simulation, Strategy",TreeNutsGames,TreeNutsGames,"29 Feb, 2024","Simulation, Casual, Arcade, Gambling, Loot, Collectathon, Realistic, Physics, Tabletop, Relaxing, Family Friendly, Strategy, Puzzle, Controller, Solitaire, Retro, 3D, Singleplayer, Linear, Early Access"
2296380,I Expect You To Die 3: Cog in the Machine,"Action, Adventure, Simulation",Schell Games,Schell Games,"28 Sep, 2023","Adventure, Action, Simulation, Puzzle, VR, First-Person, Stylized, Cold War, Comedy, Horror, Investigation, Mystery, Retro, Singleplayer, Co-op, Multiplayer, Escape Room, Soundtrack"
1888930,The Last of Us™ Part I,"Action, Adventure","Naughty Dog LLC, Iron Galaxy Studios",PlayStation Publishing LLC,"28 Mar, 2023","Story Rich, Post-apocalyptic, Zombies, Shooter, Action-Adventure, Horror, Third-Person Shooter, Third Person, Singleplayer, Survival, Survival Horror, Cinematic, Action, Emotional, Adventure, Thriller, Atmospheric, Drama, Remake, Soundtrack"
2442020,Dangeresque: The Roomisode Triungulate,"Adventure, Indie",Videlectrix,Videlectrix,"11 Aug, 2023","Adventure, Point & Click, 2D, Cartoon, Pixel Graphics, Comedy, Detective, Indie, Mystery, Old School, Singleplayer, Noir, Funny"
1716740,Starfield,RPG,Bethesda Game Studios,Bethesda Softworks,"5 Sep, 2023","Space, Singleplayer, Open World, RPG, Sci-fi, Exploration, First-Person, Character Customization, Story Rich, Action-Adventure, Third Person, Adventure, Action RPG, Atmospheric, Moddable, Space Sim, Action, Cinematic, Realistic, Great Soundtrack"
2653940,Star Trek: Resurgence,Adventure,Dramatic Labs,Bruner House,"23 May, 2024","Choose Your Own Adventure, Adventure, Interactive Fiction, Visual Novel, Point & Click, Action-Adventure, Female Protagonist, Third Person, Choices Matter, Story Rich, Multiple Endings, Sci-fi, Casual, Space, Drama, Cinematic, Singleplayer, Futuristic, Narrative, 3D"
2670630,Supermarket Simulator,"Casual, Indie, Simulation",Nokta Games,Nokta Games,"19 Jun, 2025","Simulation, Management, Economy, Singleplayer, Multiplayer, Trading, Immersive Sim, First-Person, Life Sim, Building, Capitalism, Resource Management, 3D, Sandbox, Realistic, Casual, Inventory Management, Early Access, Indie, Driving"
1659040,HITMAN World of Assassination,"Action, Adventure",IO Interactive A/S,IO Interactive A/S,"20 Jan, 2022","Stealth, Assassin, Action, Singleplayer, VR, Sandbox, Shooter, Violent, Multiplayer, Third Person, Third-Person Shooter, Realistic, Adventure, Cinematic, Open World, Puzzle, Funny, Immersive Sim, Gore, Capitalism"
2828500,The Jackbox Megapicker,"Free To Play, Utilities","Jackbox Games, Inc.","Jackbox Games, Inc.","29 Jul, 2024","Free to Play, Utilities, Party, LGBTQ+, Multiplayer, Local Multiplayer, Party Game, Software, Psychological Horror, Sexual Content"
1176710,Space Crew: Legendary Edition,"Action, Adventure, Indie, Simulation, Strategy",Runner Duck,Curve Games,"15 Oct, 2020","Action, Sci-fi, Adventure, Strategy, Wargame, Space, Management, Indie, Simulation, Space Sim, Singleplayer, Rogue-lite, Cartoony, 3D, Comedy, Perma Death, Replay Value, Difficult, Rogue-like, War"
2916430,Fast Food Simulator,"Indie, Simulation, Early Access",No Ceiling Games,No Ceiling Games,"10 Dec, 2024","Simulation, Online Co-Op, Multiplayer, Cooking, Management, Co-op, Indie, First-Person, 3D, Early Access, Singleplayer, Immersive Sim, Realistic, Character Customization, Job Simulator, Artificial Intelligence, Psychological Horror, VR"
3070070,TCG Card Shop Simulator,"Simulation, Early Access",OPNeon Games,OPNeon Games,"15 Sep, 2024","Simulation, Management, Economy, Singleplayer, Collectathon, Capitalism, Trading Card Game, Early Access, Card Game, Trading, 3D, Life Sim, Immersive Sim, Relaxing, First-Person, Casual, Shop Keeper, Job Simulator, Co-op"
481870,Mini Thief,"Casual, Indie, Strategy","Stranga, TommahGames",GrabTheGames,"12 Oct, 2018","Indie, Casual, Stealth, Multiplayer, Crime, Pixel Graphics, Co-op, Sandbox, Funny, Difficult, Family Friendly, Simulation, Atmospheric, Replay Value, Walking Simulator, Rogue-lite, Comedy, Early Access, PvP, Life Sim"
223750,DCS World Steam Edition,"Simulation, Free To Play",Eagle Dynamics SA,Eagle Dynamics SA,"2 Aug, 2013","Simulation, Flight, Free to Play, Military, Multiplayer, Realistic, VR, War, Open World, Singleplayer, Shooter, Action, Co-op, Sandbox, TrackIR, First-Person, Tanks, Strategy, Massively Multiplayer, FPS"
253710,theHunter Classic,"Action, Adventure, Free To Play, Simulation, Sports","Expansive Worlds, Avalanche Studios","Expansive Worlds, Avalanche Studios","3 Jun, 2014","Free to Play, Hunting, Multiplayer, Open World, Simulation, Shooter, Co-op, First-Person, Survival, Realistic, Online Co-Op, Adventure, FPS, Singleplayer, Sports, Action, Stealth, Strategy, Massively Multiplayer, Casual"
342200,MechWarrior Online™ Legends,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play",Piranha Games Inc.,Piranha Games Inc.,"10 Dec, 2015","Free to Play, Mechs, Multiplayer, Shooter, Action, Robots, Sci-fi, Simulation, FPS, PvP, Massively Multiplayer, Strategy, First-Person, Tactical, Team-Based, War, Survival, Singleplayer, Walking Simulator, Violent"
346120,Boring Man - Online Tactical Stickman Combat,"Action, Indie, Massively Multiplayer, Free To Play",Spasman Games,Spasman Games,"20 Feb, 2015","Side Scroller, Pixel Graphics, Shooter, Violent, 2D, 2D Platformer, Survival, Multiplayer, Moddable, Competitive, PvP, Level Editor, Indie, Action, Funny, Co-op, Free to Play, Platformer, Parkour, Massively Multiplayer"
355840,Survarium,"Action, Free To Play, Massively Multiplayer, RPG, Early Access",Vostok Games,Vostok Games,"2 Apr, 2015","Free to Play, Survival, Multiplayer, FPS, Post-apocalyptic, Shooter, Open World, Action, First-Person, PvP, Early Access, Co-op, Zombies, Atmospheric, Massively Multiplayer, Crafting, Adventure, RPG, Exploration, Singleplayer"
365300,Transmissions: Element 120,"Action, Free To Play, Indie","Shokunin, Thomas M. Visser, Vincent Thiele",Self Published,"16 Jun, 2016","Free to Play, Action, Shooter, Zombies, Horror, First-Person, Singleplayer, Multiplayer, FPS, Mod, Atmospheric, Indie, Survival, Sci-fi, Short, Puzzle, Adventure, Open World, Co-op, Walking Simulator"
244930,SNOW - The Ultimate Edition,"Casual, Indie, Simulation, Sports","Poppermost Productions, WastedStudios, Crytek",Crytek,"14 Feb, 2019","Sports, Open World, Multiplayer, Free to Play, Simulation, Snow, Early Access, Indie, Realistic, First-Person, Skiing, Singleplayer, VR, Snowboarding, Adventure, Controller, Action, Exploration, Casual, Third Person"
446150,GUNS UP!,"Action, Casual, Free To Play, Strategy","Valkyrie Entertainment, LLC",PlayStation PC LLC,"5 Feb, 2018","Free to Play, Strategy, Tower Defense, Multiplayer, Base-Building, Action, War, Casual, Massively Multiplayer, Shooter, RTS, Early Access, Singleplayer"
378370,Nomad,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play, Early Access",Diminished Studios,Diminished Studios,"26 Jun, 2015","Survival, Open World Survival Craft, Multiplayer, Free to Play, Zombies, Open World, Crafting, Adventure, Action, Early Access, FPS, Co-op, Shooter, First-Person, Indie, Massively Multiplayer, Post-apocalyptic, Singleplayer, Pixel Graphics, Casual"
504300,Gangs of Space,"Action, Free To Play, Indie, Massively Multiplayer, RPG, Early Access",Little Big MMO,Little Big MMO,"10 Aug, 2017","Free to Play, Massively Multiplayer, Early Access, Action, MMORPG, Indie, Space, Loot, Bullet Hell, Top-Down Shooter, Twin Stick Shooter, Online Co-Op, RPG, Rogue-lite, Hack and Slash, Sci-fi, Shoot 'Em Up, Competitive, Great Soundtrack, Perma Death"
550650,Black Squad,"Action, Free To Play","VALOFE, NS STUDIO",VALOFE,"26 Jun, 2019","Free to Play, FPS, Shooter, Multiplayer, Action, Early Access, First-Person, Military, Singleplayer, PvP, Co-op, War, Tactical, Massively Multiplayer, Team-Based, Violent, Open World, Strategy, Gore, Adventure"
444200,World of Tanks Blitz,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play",Wargaming Group Limited,Wargaming Group Limited,"9 Nov, 2016","Tanks, Free to Play, Shooter, Action, FPS, Multiplayer, Strategy, Massively Multiplayer, PvP, World War II, Real Time Tactics, Team-Based, War, Online Co-Op, Competitive, Military, Singleplayer, Realistic, 3D Platformer, Vehicular Combat"
562010,Tanki Online,"Action, Massively Multiplayer, Free To Play",Alternativa Game Ltd.,APL Publishing Ltd.,"2 Mar, 2017","Free to Play, Tanks, Futuristic, Massively Multiplayer, Hand-drawn, Stylized, Online Co-Op, Third-Person Shooter, Vehicular Combat, Physics, Team-Based, Sci-fi, PvP, Casual, Atmospheric, Arena Shooter, Shooter, Action, MOBA, Family Friendly"
563560,Alien Swarm: Reactive Drop,"Action, Free To Play",Reactive Drop Team,Reactive Drop Team,"20 Apr, 2017","Twin Stick Shooter, PvE, Top-Down Shooter, Co-op, Class-Based, Third-Person Shooter, Aliens, Level Editor, Hacking, PvP, Moddable, Third Person, Shooter, Top-Down, First-Person, Procedural Generation, Sci-fi, Zombies, Combat, LGBTQ+"
